name, type,
cpd:C04438,compound,
cpd:C05976,compound,
cpd:C00040,compound,
cpd:C05980,compound,
cpd:C05974,compound,
cpd:C02737,compound,
cpd:C00350,compound,
cpd:C00040,compound,
cpd:C01241,compound,
cpd:C00670,compound,
cpd:C00040,compound,
cpd:C00346,compound,
cpd:C04308,compound,
cpd:C00040,compound,
cpd:C04233,compound,
cpd:C03819,compound,
cpd:C18129,compound,
ko:K13523 ko:K13516 ko:K13513 ko:K13519,ortholog,
ko:K13513 ko:K13511,ortholog,
cpd:C18126,compound,
ko:K13510 ko:K13514 ko:K13512 ko:K13519 ko:K13513,ortholog,
cpd:C18125,compound,
ko:K13512 ko:K13515 ko:K13517 ko:K13519,ortholog,
ko:K13535,ortholog,
cpd:C18168,compound,
cpd:C18169,compound,
ko:K13622,ortholog,
ko:K13621,ortholog,
ko:K13623,ortholog,
ko:K13621,ortholog,
ko:K00550,ortholog,
ko:K00550,ortholog,
ko:K16368,ortholog,
ko:K00551,ortholog,
ko:K00551,ortholog,
ko:K00096,ortholog,
cpd:C00623,compound,
cpd:C04590,compound,
ko:K17104,ortholog,
cpd:C04638,compound,
ko:K17105,ortholog,
cpd:C18059,compound,
cpd:C20466,compound,
cpd:C20518,compound,
ko:K17830,ortholog,
ko:K17830,ortholog,
ko:K14286,ortholog,
ko:K01114 ko:K16619,ortholog,
ko:K18693,ortholog,
path:ko00471,map,
path:ko00550,map,
path:ko00520,map,
path:ko00020,map,
path:map00251,map,
path:ko00460,map,
ko:K01924,ortholog,
ko:K01925,ortholog,
ko:K00261,ortholog,
ko:K01776,ortholog,
ko:K05597,ortholog,
ko:K01425,ortholog,
ko:K01425,ortholog,
cpd:C00064,compound,
cpd:C00819,compound,
cpd:C03933,compound,
cpd:C05723,compound,
cpd:C00025,compound,
cpd:C00217,compound,
cpd:C02671,compound,
cpd:C00692,compound,
cpd:C01212,compound,
cpd:C01050,compound,
cpd:C02237,compound,
cpd:C00026,compound,
ko:K05597,ortholog,
cpd:C11950,compound,
cpd:C11949,compound,
cpd:C11948,compound,
cpd:C11947,compound,
cpd:C11945,compound,
cpd:C11946,compound,
cpd:C11943,compound,
cpd:C11944,compound,
cpd:C11942,compound,
cpd:C11941,compound,
cpd:C11940,compound,
cpd:C11939,compound,
cpd:C11938,compound,
cpd:C11936,compound,
cpd:C11935,compound,
cpd:C11934,compound,
cpd:C11929,compound,
cpd:C11924,compound,
cpd:C11937,compound,
cpd:C04435,compound,
cpd:C02759,compound,
cpd:C09880,compound,
cpd:C09884,compound,
cpd:C07276,compound,
cpd:C07271,compound,
cpd:C02576,compound,
cpd:C11408,compound,
cpd:C11420,compound,
cpd:C11418,compound,
cpd:C11416,compound,
cpd:C11415,compound,
cpd:C11413,compound,
cpd:C11421,compound,
cpd:C11419,compound,
cpd:C11417,compound,
cpd:C11414,compound,
cpd:C11412,compound,
cpd:C11410,compound,
cpd:C11411,compound,
cpd:C11407,compound,
cpd:C11405,compound,
cpd:C11404,compound,
cpd:C11402,compound,
cpd:C11406,compound,
cpd:C11403,compound,
cpd:C11400,compound,
cpd:C11399,compound,
cpd:C11397,compound,
cpd:C11395,compound,
cpd:C11396,compound,
cpd:C11409,compound,
cpd:C11383,compound,
cpd:C01767,compound,
cpd:C00964,compound,
cpd:C00521,compound,
cpd:C06099,compound,
path:ko00902,map,
path:ko00903,map,
ko:K00517,ortholog,
ko:K00517,ortholog,
ko:K00492,ortholog,
ko:K14733,ortholog,
ko:K14732,ortholog,
ko:K07381 ko:K14732,ortholog,
ko:K07382 ko:K14732,ortholog,
ko:K12466,ortholog,
ko:K10533,ortholog,
ko:K00128,ortholog,
ko:K14730 ko:K14732,ortholog,
ko:K01692 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K01825 ko:K01782,ortholog,
ko:K14731,ortholog,
ko:K14731,ortholog,
ko:K00680,ortholog,
ko:K14731,ortholog,
ko:K14731,ortholog,
cpd:C19081,compound,
cpd:C19082,compound,
cpd:C19083,compound,
cpd:C19079,compound,
ko:K10533,ortholog,
ko:K14733,ortholog,
cpd:C11398,compound,
cpd:C11401,compound,
cpd:C19084,compound,
cpd:C02452,compound,
path:ko03013,map,
ko:K14288,ortholog,
ko:K07936,ortholog,
ko:K07936,ortholog,
ko:K14290,ortholog,
ko:K12882 ko:K12883,ortholog,
ko:K14291,ortholog,
ko:K05019,ortholog,
path:ko03040,map,
path:ko03010,map,
ko:K13130,ortholog,
ko:K13129,ortholog,
ko:K13131,ortholog,
ko:K13133,ortholog,
ko:K13132,ortholog,
ko:K13135,ortholog,
ko:K13136,ortholog,
ko:K13137,ortholog,
ko:K14292,ortholog,
ko:K13134,ortholog,
ko:K14293,ortholog,
ko:K13151,ortholog,
ko:K12876,ortholog,
ko:K12877,ortholog,
ko:K13025,ortholog,
ko:K14323,ortholog,
ko:K12875,ortholog,
ko:K14325,ortholog,
ko:K14324,ortholog,
ko:K13171,ortholog,
path:ko03015,map,
ko:K14284,ortholog,
ko:K13114,ortholog,
ko:K12881,ortholog,
ko:K14285 ko:K14543,ortholog,
ko:K12882 ko:K12883,ortholog,
ko:K14307,ortholog,
ko:K14310,ortholog,
ko:K14311,ortholog,
ko:K14306,ortholog,
ko:K09291,ortholog,
ko:K14296,ortholog,
ko:K14309,ortholog,
ko:K14308,ortholog,
ko:K14295,ortholog,
ko:K14312,ortholog,
ko:K03345,ortholog,
ko:K14297,ortholog,
ko:K14302,ortholog,
ko:K14004,ortholog,
ko:K14303,ortholog,
ko:K14301,ortholog,
ko:K14304,ortholog,
ko:K14299,ortholog,
ko:K14297,ortholog,
ko:K14298,ortholog,
ko:K14305,ortholog,
ko:K14300,ortholog,
ko:K14314,ortholog,
ko:K14316,ortholog,
ko:K14315,ortholog,
ko:K14317,ortholog,
ko:K14318,ortholog,
ko:K12172,ortholog,
ko:K10577,ortholog,
ko:K14319,ortholog,
ko:K12160,ortholog,
ko:K14321,ortholog,
ko:K14320,ortholog,
ko:K02516,ortholog,
ko:K07936,ortholog,
ko:K14289,ortholog,
ko:K03231,ortholog,
ko:K07936,ortholog,
ko:K14290,ortholog,
ko:K07562,ortholog,
ko:K14326,ortholog,
ko:K12812,ortholog,
ko:K14294,ortholog,
ko:K03236 ko:K03113,ortholog,
ko:K03245 ko:K03246 ko:K03247 ko:K03248 ko:K03249 ko:K03250 ko:K03251 ko:K03252 ko:K03253 ko:K03254,ortholog,
path:ko03020,map,
ko:K00974,ortholog,
ko:K01164 ko:K14522 ko:K14523 ko:K03537 ko:K03538 ko:K14524 ko:K14525 ko:K14526 ko:K14527 ko:K14528 ko:K14529 ko:K03539 ko:K03540 ko:K14530 ko:K18213 ko:K14533,ortholog,
ko:K00784,ortholog,
ko:K12878,ortholog,
ko:K12879,ortholog,
ko:K12880,ortholog,
ko:K13174,ortholog,
ko:K13175,ortholog,
ko:K13176,ortholog,
ko:K13126,ortholog,
ko:K03237 ko:K03238 ko:K03242,ortholog,
ko:K14322,ortholog,
ko:K03257,ortholog,
ko:K03259,ortholog,
ko:K03260,ortholog,
ko:K03262,ortholog,
ko:K14327,ortholog,
ko:K14328,ortholog,
ko:K03258,ortholog,
ko:K07205 ko:K18644 ko:K18645,ortholog,
ko:K14283,ortholog,
cpd:C01647,compound,
cpd:C00044,compound,
cpd:C00035,compound,
cpd:C01647,compound,
cpd:C00044,compound,
ko:K03243,ortholog,
ko:K03239 ko:K03754 ko:K03680 ko:K03241 ko:K03240,ortholog,
ko:K14313,ortholog,
ko:K14276,ortholog,
ko:K14277,ortholog,
ko:K14278,ortholog,
ko:K14279,ortholog,
ko:K14280,ortholog,
ko:K14483,ortholog,
path:ko03008,map,
ko:K05749,ortholog,
ko:K15516,ortholog,
path:ko00670,map,
path:ko00790,map,
ko:K00603 ko:K13990,ortholog,
ko:K00601 ko:K08289 ko:K11175 ko:K11787,ortholog,
ko:K01746 ko:K13990,ortholog,
ko:K00295 ko:K13403,ortholog,
ko:K00287 ko:K18589 ko:K18590 ko:K18591 ko:K13998 ko:K13938,ortholog,
ko:K00287 ko:K18589 ko:K18590 ko:K18591 ko:K13998,ortholog,
ko:K00603 ko:K13990,ortholog,
ko:K00297,ortholog,
ko:K00288 ko:K01491 ko:K13403,ortholog,
ko:K00288 ko:K01491,ortholog,
cpd:C00504,compound,
cpd:C00415,compound,
cpd:C03479,compound,
cpd:C00143,compound,
cpd:C00440,compound,
cpd:C00664,compound,
ko:K01934,ortholog,
ko:K00605,ortholog,
ko:K00604,ortholog,
ko:K00289,ortholog,
ko:K01433,ortholog,
ko:K13402 ko:K01938 ko:K00288,ortholog,
ko:K00601 ko:K08289 ko:K11175 ko:K11787,ortholog,
ko:K00602,ortholog,
ko:K00560 ko:K13998,ortholog,
ko:K00548,ortholog,
ko:K03465,ortholog,
ko:K00600,ortholog,
ko:K00605,ortholog,
cpd:C00234,compound,
cpd:C00445,compound,
ko:K00287 ko:K18589 ko:K18590 ko:K18591 ko:K13998,ortholog,
cpd:C00101,compound,
ko:K13064,ortholog,
ko:K13064,ortholog,
cpd:C01527,compound,
cpd:C00933,compound,
cpd:C01175,compound,
cpd:C15806,compound,
cpd:C15807,compound,
cpd:C15805,compound,
cpd:C15804,compound,
path:ko00400,map,
cpd:C00082,compound,
cpd:C05619,compound,
cpd:C04366,compound,
cpd:C05627,compound,
cpd:C05855,compound,
cpd:C01533,compound,
cpd:C00761,compound,
cpd:C06224,compound,
cpd:C12205,compound,
cpd:C12203,compound,
cpd:C02325,compound,
cpd:C00411,compound,
cpd:C02887,compound,
cpd:C00482,compound,
cpd:C00406,compound,
cpd:C05610,compound,
cpd:C01752,compound,
cpd:C12204,compound,
cpd:C02646,compound,
cpd:C05608,compound,
cpd:C00223,compound,
cpd:C00540,compound,
ko:K10775,ortholog,
cpd:C12206,compound,
cpd:C00423,compound,
cpd:C01772,compound,
cpd:C05839,compound,
cpd:C00852,compound,
cpd:C01494,compound,
cpd:C05851,compound,
path:ko00941,map,
path:ko00940,map,
cpd:C02947,compound,
cpd:C00811,compound,
cpd:C10434,compound,
cpd:C12208,compound,
cpd:C00903,compound,
cpd:C05158,compound,
cpd:C01197,compound,
cpd:C00079,compound,
cpd:C00323,compound,
cpd:C05838,compound,
cpd:C00590,compound,
cpd:C10945,compound,
cpd:C02666,compound,
ko:K01904,ortholog,
ko:K01188 ko:K05349 ko:K05350,ortholog,
ko:K09753,ortholog,
ko:K09753,ortholog,
ko:K01904,ortholog,
ko:K12468,ortholog,
ko:K13065,ortholog,
ko:K09754,ortholog,
ko:K09754,ortholog,
ko:K13065,ortholog,
ko:K13065,ortholog,
ko:K12468,ortholog,
ko:K01904,ortholog,
ko:K13066,ortholog,
ko:K09755,ortholog,
ko:K13066,ortholog,
ko:K12355,ortholog,
ko:K09753,ortholog,
ko:K12355,ortholog,
ko:K09753,ortholog,
ko:K09753,ortholog,
ko:K13065,ortholog,
ko:K12356,ortholog,
ko:K00430 ko:K11188,ortholog,
ko:K00083,ortholog,
ko:K00083,ortholog,
ko:K00083,ortholog,
ko:K00083,ortholog,
ko:K00083,ortholog,
ko:K00430 ko:K11188,ortholog,
ko:K00430 ko:K11188,ortholog,
ko:K00430 ko:K11188,ortholog,
ko:K12356,ortholog,
ko:K12356,ortholog,
ko:K13068,ortholog,
ko:K09757,ortholog,
ko:K09756,ortholog,
ko:K01904,ortholog,
ko:K01904,ortholog,
ko:K01904,ortholog,
ko:K00588,ortholog,
ko:K13066,ortholog,
ko:K13066,ortholog,
ko:K09755,ortholog,
ko:K09755,ortholog,
ko:K13066,ortholog,
ko:K13066,ortholog,
ko:K09753,ortholog,
ko:K00588,ortholog,
ko:K00487,ortholog,
ko:K00487,ortholog,
path:ko00945,map,
cpd:C18069,compound,
cpd:C18070,compound,
cpd:C18071,compound,
cpd:C18072,compound,
cpd:C00315,compound,
cpd:C18073,compound,
ko:K15506,ortholog,
ko:K13067,ortholog,
ko:K03782,ortholog,
ko:K03782,ortholog,
ko:K03782,ortholog,
ko:K03782,ortholog,
ko:K17054,ortholog,
ko:K17056,ortholog,
cpd:C10469,compound,
cpd:C20465,compound,
ko:K17054,ortholog,
ko:K17057,ortholog,
cpd:C10478,compound,
ko:K17055,ortholog,
cpd:C10453,compound,
cpd:C10454,compound,
ko:K17056,ortholog,
cpd:C20464,compound,
cpd:C10428,compound,
ko:K17055,ortholog,
cpd:C16930,compound,
cpd:C10452,compound,
cpd:C20225,compound,
ko:K17058,ortholog,
ko:K17057 ko:K17058,ortholog,
ko:K17059,ortholog,
ko:K17059,ortholog,
ko:K18368,ortholog,
path:ko00130,map,
cpd:C14039,compound,
ko:K07415,ortholog,
ko:K07415,ortholog,
ko:K07415,ortholog,
ko:K07415,ortholog,
ko:K07415,ortholog,
cpd:C14876,compound,
cpd:C14875,compound,
cpd:C14877,compound,
cpd:C14874,compound,
cpd:C14873,compound,
cpd:C14872,compound,
cpd:C14871,compound,
cpd:C14870,compound,
cpd:C11088,compound,
cpd:C14869,compound,
cpd:C06899,compound,
cpd:C07490,compound,
cpd:C11150,compound,
cpd:C11149,compound,
cpd:C14867,compound,
cpd:C14866,compound,
cpd:C14868,compound,
cpd:C14863,compound,
cpd:C14862,compound,
cpd:C14865,compound,
cpd:C14861,compound,
cpd:C14864,compound,
cpd:C06755,compound,
cpd:C14857,compound,
cpd:C14858,compound,
cpd:C14860,compound,
cpd:C11036,compound,
cpd:C14842,compound,
cpd:C14844,compound,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K07415,ortholog,
ko:K00699,ortholog,
ko:K00129,ortholog,
ko:K13951 ko:K13980 ko:K13952 ko:K13953 ko:K00001 ko:K00121,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K01253,ortholog,
ko:K00799 ko:K13299,ortholog,
cpd:C14845,compound,
cpd:C14847,compound,
cpd:C14846,compound,
cpd:C14848,compound,
cpd:C14843,compound,
cpd:C14453,compound,
cpd:C14841,compound,
ko:K00799 ko:K13299,ortholog,
path:ko00980,map,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
cpd:C14840,compound,
ko:K07408 ko:K07409,ortholog,
cpd:C14040,compound,
ko:K00799 ko:K13299,ortholog,
cpd:C14805,compound,
cpd:C14790,compound,
cpd:C14803,compound,
cpd:C14789,compound,
cpd:C14806,compound,
cpd:C14801,compound,
cpd:C14804,compound,
cpd:C14788,compound,
ko:K01253,ortholog,
ko:K00799 ko:K13299,ortholog,
cpd:C14802,compound,
cpd:C14800,compound,
cpd:C11148,compound,
cpd:C14839,compound,
ko:K07409,ortholog,
ko:K01253,ortholog,
cpd:C19588,compound,
ko:K17689 ko:K17690,ortholog,
ko:K07409,ortholog,
ko:K17685,ortholog,
cpd:C19594,compound,
ko:K15303,ortholog,
cpd:C19591,compound,
cpd:C19592,compound,
cpd:C16756,compound,
cpd:C19585,compound,
cpd:C19595,compound,
cpd:C19586,compound,
ko:K00799 ko:K13299,ortholog,
cpd:C11278,compound,
cpd:C19590,compound,
ko:K15303,ortholog,
cpd:C19589,compound,
ko:K07409,ortholog,
ko:K07408,ortholog,
ko:K07408,ortholog,
ko:K07408,ortholog,
cpd:C14853,compound,
cpd:C14854,compound,
cpd:C14856,compound,
cpd:C14855,compound,
cpd:C14852,compound,
cpd:C07535,compound,
cpd:C14851,compound,
cpd:C14850,compound,
cpd:C14849,compound,
cpd:C14556,compound,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K01253,ortholog,
ko:K07410,ortholog,
cpd:C19604,compound,
ko:K01253,ortholog,
ko:K11822,ortholog,
cpd:C19561,compound,
cpd:C19489,compound,
cpd:C19490,compound,
cpd:C19559,compound,
cpd:C19562,compound,
cpd:C19488,compound,
ko:K01253,ortholog,
cpd:C19607,compound,
ko:K17709,ortholog,
ko:K07408 ko:K07410,ortholog,
ko:K07408 ko:K07410,ortholog,
cpd:C14784,compound,
cpd:C06205,compound,
cpd:C14798,compound,
cpd:C14797,compound,
cpd:C03012,compound,
cpd:C11713,compound,
cpd:C14783,compound,
cpd:C14799,compound,
cpd:C14793,compound,
cpd:C14792,compound,
cpd:C00829,compound,
cpd:C02617,compound,
ko:K01253,ortholog,
ko:K00799 ko:K13299,ortholog,
ko:K00799 ko:K13299,ortholog,
cpd:C14791,compound,
cpd:C14796,compound,
cpd:C11714,compound,
cpd:C14785,compound,
ko:K00212 ko:K00078,ortholog,
ko:K07408 ko:K07409,ortholog,
cpd:C14787,compound,
cpd:C14786,compound,
cpd:C16453,compound,
cpd:C19566,compound,
cpd:C19567,compound,
cpd:C19568,compound,
cpd:C19563,compound,
cpd:C19564,compound,
cpd:C19565,compound,
cpd:C19569,compound,
ko:K15680,ortholog,
cpd:C19574,compound,
cpd:C19577,compound,
cpd:C19578,compound,
cpd:C19580,compound,
cpd:C19581,compound,
cpd:C19582,compound,
cpd:C19579,compound,
ko:K00212,ortholog,
ko:K00079 ko:K00081 ko:K00084,ortholog,
cpd:C00745,compound,
cpd:C19602,compound,
cpd:C19603,compound,
cpd:C19605,compound,
ko:K00699,ortholog,
cpd:C19606,compound,
ko:K17683,ortholog,
ko:K07408,ortholog,
ko:K17683,ortholog,
ko:K17683,ortholog,
cpd:C06800,compound,
ko:K07415,ortholog,
ko:K07415,ortholog,
cpd:C14859,compound,
cpd:C06790,compound,
ko:K07415,ortholog,
ko:K17689 ko:K17690,ortholog,
ko:K17683,ortholog,
ko:K17685,ortholog,
ko:K17685,ortholog,
ko:K17712,ortholog,
ko:K07415,ortholog,
ko:K17683,ortholog,
ko:K17689,ortholog,
ko:K17685,ortholog,
ko:K17685,ortholog,
ko:K17685,ortholog,
ko:K17719,ortholog,
ko:K17689,ortholog,
ko:K07410,ortholog,
ko:K17719,ortholog,
ko:K17719,ortholog,
ko:K17689,ortholog,
ko:K07410,ortholog,
ko:K17689,ortholog,
ko:K07410,ortholog,
ko:K17689,ortholog,
ko:K17683 ko:K17709 ko:K07415 ko:K07416 ko:K07420,ortholog,
ko:K07408 ko:K07409,ortholog,
ko:K07408 ko:K07409,ortholog,
ko:K07415,ortholog,
path:ko05206,map,
ko:K16970 ko:K16971,ortholog,
ko:K06645 ko:K05866 ko:K05867,ortholog,
ko:K02163,ortholog,
ko:K05448,ortholog,
ko:K02091,ortholog,
ko:K16980,ortholog,
ko:K07827,ortholog,
ko:K02091,ortholog,
ko:K16978,ortholog,
ko:K04438,ortholog,
ko:K16986 ko:K16987 ko:K16988,ortholog,
ko:K17396,ortholog,
ko:K17002 ko:K17003 ko:K17005 ko:K17006 ko:K17008,ortholog,
ko:K16995 ko:K16996 ko:K16997,ortholog,
ko:K17398 ko:K17399,ortholog,
ko:K16972,ortholog,
ko:K16978,ortholog,
ko:K16993 ko:K16994,ortholog,
ko:K09283,ortholog,
ko:K16863,ortholog,
ko:K17010,ortholog,
ko:K17011,ortholog,
ko:K01110,ortholog,
ko:K16974,ortholog,
ko:K16972,ortholog,
ko:K02539,ortholog,
ko:K17010,ortholog,
ko:K17011,ortholog,
ko:K06624,ortholog,
ko:K17017,ortholog,
ko:K17041,ortholog,
ko:K16975,ortholog,
ko:K17367,ortholog,
ko:K10149,ortholog,
ko:K17023 ko:K16974,ortholog,
ko:K16980,ortholog,
ko:K16975,ortholog,
ko:K17165,ortholog,
ko:K17112,ortholog,
ko:K17113,ortholog,
ko:K17183,ortholog,
ko:K17367,ortholog,
ko:K08670,ortholog,
ko:K07410,ortholog,
ko:K16863,ortholog,
ko:K17023 ko:K16974,ortholog,
ko:K17131,ortholog,
ko:K17371,ortholog,
ko:K16865,ortholog,
ko:K04498,ortholog,
ko:K17167,ortholog,
ko:K17366,ortholog,
ko:K17110 ko:K17111 ko:K17040,ortholog,
ko:K17397,ortholog,
ko:K09283,ortholog,
ko:K16972,ortholog,
ko:K16863,ortholog,
ko:K01110,ortholog,
ko:K10373,ortholog,
ko:K17009,ortholog,
ko:K16970,ortholog,
ko:K17393,ortholog,
ko:K16863,ortholog,
ko:K17042,ortholog,
ko:K17379,ortholog,
ko:K17378,ortholog,
ko:K17380,ortholog,
ko:K16974,ortholog,
ko:K17119,ortholog,
ko:K17006,ortholog,
ko:K17152,ortholog,
ko:K17010,ortholog,
ko:K17379,ortholog,
ko:K17036,ortholog,
ko:K17381,ortholog,
ko:K09850,ortholog,
ko:K17379,ortholog,
ko:K17023,ortholog,
ko:K16864,ortholog,
ko:K17165 ko:K17394 ko:K17395,ortholog,
ko:K17020,ortholog,
ko:K16994,ortholog,
ko:K17008,ortholog,
ko:K17024,ortholog,
ko:K17001,ortholog,
ko:K17367,ortholog,
ko:K17132,ortholog,
ko:K04381,ortholog,
ko:K16863,ortholog,
ko:K01110,ortholog,
ko:K17038,ortholog,
ko:K16982,ortholog,
ko:K05099,ortholog,
ko:K17114,ortholog,
ko:K08270,ortholog,
ko:K09295,ortholog,
ko:K01110,ortholog,
ko:K05734,ortholog,
ko:K01403,ortholog,
ko:K17137,ortholog,
ko:K04503 ko:K10151 ko:K06626,ortholog,
ko:K04702,ortholog,
ko:K05099,ortholog,
ko:K04361,ortholog,
ko:K05099,ortholog,
ko:K04702,ortholog,
ko:K17018,ortholog,
ko:K13376,ortholog,
ko:K17116,ortholog,
ko:K08007,ortholog,
ko:K16972,ortholog,
ko:K05099,ortholog,
ko:K17010,ortholog,
ko:K17011,ortholog,
ko:K16866,ortholog,
ko:K17150,ortholog,
ko:K16863,ortholog,
ko:K16865,ortholog,
ko:K17023 ko:K16974,ortholog,
ko:K17131,ortholog,
ko:K17371,ortholog,
ko:K04498,ortholog,
ko:K17167,ortholog,
ko:K17041,ortholog,
ko:K07203,ortholog,
ko:K16994,ortholog,
ko:K05083,ortholog,
ko:K16980,ortholog,
ko:K16975,ortholog,
ko:K17150,ortholog,
ko:K16976,ortholog,
ko:K16865,ortholog,
ko:K17383,ortholog,
ko:K02161,ortholog,
ko:K10139,ortholog,
ko:K09283,ortholog,
ko:K09299,ortholog,
ko:K06619,ortholog,
ko:K10149,ortholog,
ko:K05084,ortholog,
ko:K07436,ortholog,
ko:K07204,ortholog,
ko:K09850,ortholog,
ko:K09850,ortholog,
ko:K13863,ortholog,
ko:K10145,ortholog,
ko:K16976,ortholog,
ko:K17376,ortholog,
ko:K17397,ortholog,
ko:K04692,ortholog,
ko:K04377,ortholog,
ko:K02187,ortholog,
ko:K02833 ko:K07827 ko:K07828,ortholog,
ko:K09283,ortholog,
ko:K17165,ortholog,
ko:K16984 ko:K16985,ortholog,
ko:K17112,ortholog,
ko:K16974,ortholog,
ko:K17370,ortholog,
ko:K17119,ortholog,
ko:K17020,ortholog,
ko:K00558,ortholog,
ko:K13863,ortholog,
ko:K10145,ortholog,
path:ko05210,map,
path:ko05214,map,
ko:K17002 ko:K17003 ko:K17005 ko:K17006 ko:K17008,ortholog,
ko:K17008,ortholog,
ko:K17144,ortholog,
ko:K16974,ortholog,
ko:K16863,ortholog,
ko:K16978,ortholog,
ko:K16980,ortholog,
ko:K17023,ortholog,
ko:K17003,ortholog,
ko:K16978,ortholog,
ko:K16982,ortholog,
ko:K16863,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K02085,ortholog,
ko:K04361,ortholog,
ko:K16172,ortholog,
ko:K07827,ortholog,
ko:K17398,ortholog,
ko:K04464,ortholog,
ko:K05099,ortholog,
ko:K17383,ortholog,
ko:K16865,ortholog,
ko:K17126,ortholog,
ko:K17369,ortholog,
ko:K16982,ortholog,
ko:K17130,ortholog,
ko:K16986 ko:K16987,ortholog,
ko:K02091,ortholog,
ko:K06620,ortholog,
ko:K06626,ortholog,
ko:K16863,ortholog,
ko:K12886,ortholog,
ko:K10149,ortholog,
ko:K17010,ortholog,
ko:K06624,ortholog,
ko:K16984,ortholog,
ko:K16863,ortholog,
ko:K01110,ortholog,
ko:K16865,ortholog,
ko:K17365,ortholog,
ko:K17372,ortholog,
ko:K16982,ortholog,
ko:K17130,ortholog,
ko:K04361,ortholog,
ko:K07187,ortholog,
ko:K02599,ortholog,
ko:K11459,ortholog,
ko:K17012,ortholog,
ko:K07996,ortholog,
ko:K16863,ortholog,
ko:K16866,ortholog,
ko:K17461,ortholog,
path:ko05210,map,
path:ko05214,map,
path:ko05219,map,
ko:K17006,ortholog,
ko:K17035,ortholog,
ko:K17010,ortholog,
ko:K16982,ortholog,
ko:K17039,ortholog,
ko:K17373,ortholog,
ko:K17000,ortholog,
ko:K17012,ortholog,
ko:K16863,ortholog,
ko:K17150,ortholog,
ko:K17454,ortholog,
ko:K02091,ortholog,
ko:K11411,ortholog,
ko:K17454,ortholog,
ko:K06256,ortholog,
ko:K04514,ortholog,
ko:K05084,ortholog,
ko:K16341,ortholog,
ko:K17023,ortholog,
ko:K04464,ortholog,
ko:K16994,ortholog,
ko:K14021,ortholog,
path:ko05215,map,
ko:K17011,ortholog,
ko:K06624,ortholog,
ko:K09389,ortholog,
ko:K06620,ortholog,
ko:K16978,ortholog,
ko:K17002,ortholog,
ko:K15379,ortholog,
ko:K07606,ortholog,
ko:K18050,ortholog,
ko:K12561,ortholog,
ko:K04671,ortholog,
ko:K17377,ortholog,
ko:K17129,ortholog,
ko:K17165,ortholog,
ko:K16986,ortholog,
ko:K17374,ortholog,
ko:K11430,ortholog,
ko:K01425,ortholog,
ko:K04503,ortholog,
ko:K02161,ortholog,
ko:K00312,ortholog,
ko:K17390,ortholog,
ko:K17387,ortholog,
ko:K05083,ortholog,
ko:K06625,ortholog,
ko:K17454,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K11459,ortholog,
ko:K17442,ortholog,
ko:K16980,ortholog,
ko:K02833 ko:K07827 ko:K07828,ortholog,
ko:K09283,ortholog,
ko:K17110,ortholog,
ko:K06493,ortholog,
ko:K10577,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K16980,ortholog,
ko:K17025 ko:K17026 ko:K17027 ko:K17028,ortholog,
ko:K04728,ortholog,
ko:K17009,ortholog,
ko:K04694,ortholog,
ko:K17033,ortholog,
ko:K06252,ortholog,
ko:K16978,ortholog,
ko:K16973,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K16980,ortholog,
ko:K17393,ortholog,
ko:K09295,ortholog,
ko:K17000,ortholog,
ko:K17175,ortholog,
ko:K06256,ortholog,
ko:K16989,ortholog,
ko:K17396,ortholog,
ko:K11592,ortholog,
ko:K16863,ortholog,
ko:K10373,ortholog,
ko:K16865,ortholog,
ko:K10139,ortholog,
ko:K17183,ortholog,
ko:K02329,ortholog,
ko:K06484,ortholog,
ko:K05762,ortholog,
ko:K04513,ortholog,
ko:K17148,ortholog,
ko:K01348,ortholog,
ko:K17010,ortholog,
ko:K17011,ortholog,
ko:K06624,ortholog,
ko:K16994,ortholog,
ko:K14021,ortholog,
ko:K17172,ortholog,
ko:K05658,ortholog,
ko:K17375,ortholog,
ko:K17365,ortholog,
ko:K05665,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K09283,ortholog,
ko:K17391,ortholog,
ko:K12035,ortholog,
ko:K16980,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K17023,ortholog,
ko:K16982,ortholog,
ko:K16993 ko:K16994,ortholog,
ko:K07827,ortholog,
ko:K05099,ortholog,
ko:K02599,ortholog,
ko:K02091,ortholog,
ko:K05083,ortholog,
ko:K16863,ortholog,
ko:K17151,ortholog,
ko:K16980,ortholog,
ko:K17015 ko:K17016 ko:K17017,ortholog,
ko:K01110,ortholog,
ko:K09283,ortholog,
ko:K17012,ortholog,
ko:K10605,ortholog,
